rho,eta,c,mu,loss
0.35,0.0,0.41,0.55,0.04942668
0.35,0.0,0.41,0.57,0.045505147
0.35,0.0,0.41,0.58,0.043008134
0.35,0.0,0.41,0.6,0.046278793
0.35,0.01,0.29,0.5,0.04974625
0.35,0.01,0.29,0.52,0.049503982
0.35,0.01,0.3,0.49,0.045386165
0.35,0.01,0.3,0.52,0.048426885
0.35,0.01,0.31,0.47,0.045188416
0.35,0.01,0.31,0.48,0.04746739
0.35,0.01,0.31,0.49,0.03861401
0.35,0.01,0.31,0.51,0.039965328
0.35,0.01,0.31,0.52,0.04850123
0.35,0.01,0.31,0.53,0.047735058
0.35,0.01,0.31,0.54,0.04581732
0.35,0.01,0.31,0.6,0.049680542
0.35,0.01,0.32,0.47,0.03324636
0.35,0.01,0.32,0.48,0.043607272
0.35,0.01,0.32,0.49,0.028526675
0.35,0.01,0.32,0.5,0.022166356
0.35,0.01,0.32,0.51,0.020705992
0.35,0.01,0.32,0.52,0.04174633
0.35,0.01,0.32,0.54,0.03867847
0.35,0.01,0.32,0.55,0.03739098
0.35,0.01,0.32,0.57,0.034288228
0.35,0.01,0.32,0.59,0.04944362
0.35,0.01,0.33,0.47,0.04418919
0.35,0.01,0.33,0.48,0.047739096
0.35,0.01,0.33,0.49,0.03460047
0.35,0.01,0.33,0.5,0.02531736
0.35,0.01,0.33,0.51,0.02536882
0.35,0.01,0.33,0.52,0.029846054
0.35,0.01,0.33,0.53,0.021405475
0.35,0.01,0.33,0.55,0.044563826
0.35,0.01,0.33,0.56,0.029172223
0.35,0.01,0.33,0.57,0.048454188
0.35,0.01,0.33,0.58,0.04276773
0.35,0.01,0.33,0.59,0.04272718
0.35,0.01,0.33,0.61,0.04814978
0.35,0.01,0.34,0.47,0.045326017
0.35,0.01,0.34,0.48,0.027411532
0.35,0.01,0.34,0.49,0.01408198
0.35,0.01,0.34,0.5,0.019032963
0.35,0.01,0.34,0.51,0.007868206
0.35,0.01,0.34,0.52,0.008641939
0.35,0.01,0.34,0.53,0.011006827
0.35,0.01,0.34,0.54,0.016985983
0.35,0.01,0.34,0.55,0.030865042
0.35,0.01,0.34,0.56,0.025729371
0.35,0.01,0.34,0.57,0.025328184
0.35,0.01,0.34,0.58,0.028186385
0.35,0.01,0.34,0.59,0.038846105
0.35,0.01,0.34,0.6,0.04203875
0.35,0.01,0.35,0.46,0.04995896
0.35,0.01,0.35,0.47,0.033610348
0.35,0.01,0.35,0.48,0.016480615
0.35,0.01,0.35,0.49,0.022242524
0.35,0.01,0.35,0.5,0.011072467
0.35,0.01,0.35,0.51,0.010792619
0.35,0.01,0.35,0.52,0.016262516
0.35,0.01,0.35,0.53,0.013762576
0.35,0.01,0.35,0.54,0.027801523
0.35,0.01,0.35,0.55,0.03786692
0.35,0.01,0.35,0.56,0.01971483
0.35,0.01,0.35,0.57,0.021743722
0.35,0.01,0.35,0.58,0.037465822
0.35,0.01,0.35,0.59,0.044349477
0.35,0.01,0.35,0.61,0.042563852
0.35,0.01,0.36,0.47,0.036774475
0.35,0.01,0.36,0.48,0.030966422
0.35,0.01,0.36,0.49,0.016874246
0.35,0.01,0.36,0.5,0.025611078
0.35,0.01,0.36,0.51,0.028479755
0.35,0.01,0.36,0.52,0.02170921
0.35,0.01,0.36,0.53,0.013914356
0.35,0.01,0.36,0.54,0.019166859
0.35,0.01,0.36,0.55,0.011835501
0.35,0.01,0.36,0.56,0.030948596
0.35,0.01,0.36,0.57,0.020652354
0.35,0.01,0.36,0.58,0.01695742
0.35,0.01,0.36,0.59,0.038886726
0.35,0.01,0.36,0.6,0.03177366
0.35,0.01,0.36,0.64,0.031919487
0.35,0.01,0.37,0.46,0.048037913
0.35,0.01,0.37,0.47,0.03718474
0.35,0.01,0.37,0.48,0.036558542
0.35,0.01,0.37,0.49,0.038047433
0.35,0.01,0.37,0.5,0.024572754
0.35,0.01,0.37,0.51,0.016913274
0.35,0.01,0.37,0.52,0.015035761
0.35,0.01,0.37,0.53,0.01752431
0.35,0.01,0.37,0.54,0.022803616
0.35,0.01,0.37,0.55,0.025469301
0.35,0.01,0.37,0.56,0.018751288
0.35,0.01,0.37,0.57,0.027962083
0.35,0.01,0.37,0.58,0.03736671
0.35,0.01,0.37,0.59,0.030530248
0.35,0.01,0.37,0.61,0.028568616
0.35,0.01,0.37,0.62,0.042435255
0.35,0.01,0.38,0.47,0.04137257
0.35,0.01,0.38,0.48,0.037438307
0.35,0.01,0.38,0.49,0.036606308
0.35,0.01,0.38,0.5,0.03660834
0.35,0.01,0.38,0.51,0.024857298
0.35,0.01,0.38,0.52,0.024069093
0.35,0.01,0.38,0.53,0.027216353
0.35,0.01,0.38,0.54,0.02246839
0.35,0.01,0.38,0.55,0.02199538
0.35,0.01,0.38,0.56,0.022061668
0.35,0.01,0.38,0.57,0.022010002
0.35,0.01,0.38,0.58,0.024214491
0.35,0.01,0.38,0.59,0.038667835
0.35,0.01,0.38,0.6,0.04593658
0.35,0.01,0.38,0.61,0.04522581
0.35,0.01,0.38,0.62,0.03310557
0.35,0.01,0.38,0.63,0.045437846
0.35,0.01,0.39,0.48,0.045024782
0.35,0.01,0.39,0.49,0.037029922
0.35,0.01,0.39,0.5,0.030776741
0.35,0.01,0.39,0.51,0.037979383
0.35,0.01,0.39,0.52,0.028970936
0.35,0.01,0.39,0.53,0.029097427
0.35,0.01,0.39,0.54,0.028192671
0.35,0.01,0.39,0.55,0.02937685
0.35,0.01,0.39,0.56,0.027073998
0.35,0.01,0.39,0.57,0.029819649
0.35,0.01,0.39,0.58,0.02997136
0.35,0.01,0.39,0.59,0.03852107
0.35,0.01,0.39,0.6,0.040915597
0.35,0.01,0.39,0.61,0.04848835
0.35,0.01,0.39,0.62,0.036623657
0.35,0.01,0.39,0.63,0.03832145
0.35,0.01,0.4,0.48,0.04582897
0.35,0.01,0.4,0.49,0.04085688
0.35,0.01,0.4,0.5,0.040758543
0.35,0.01,0.4,0.51,0.046914358
0.35,0.01,0.4,0.52,0.048126027
0.35,0.01,0.4,0.53,0.043256667
0.35,0.01,0.4,0.54,0.036453415
0.35,0.01,0.4,0.55,0.036426608
0.35,0.01,0.4,0.56,0.03651583
0.35,0.01,0.4,0.57,0.042028718
0.35,0.01,0.4,0.58,0.037580363
0.35,0.01,0.4,0.59,0.036900178
0.35,0.01,0.4,0.6,0.03766473
0.35,0.01,0.4,0.61,0.041290894
0.35,0.01,0.4,0.62,0.041868676
0.35,0.01,0.41,0.49,0.048478235
0.35,0.01,0.41,0.51,0.048973992
0.35,0.01,0.41,0.52,0.048914302
0.35,0.01,0.41,0.53,0.04771592
0.35,0.01,0.41,0.55,0.047513057
0.35,0.01,0.41,0.56,0.045525994
0.35,0.01,0.41,0.57,0.045197684
0.35,0.01,0.41,0.58,0.0416561
0.35,0.01,0.41,0.59,0.042329654
0.35,0.01,0.41,0.61,0.04511004
0.35,0.01,0.41,0.62,0.04956451
0.35,0.01,0.41,0.63,0.044624787
0.35,0.01,0.41,0.65,0.04448573
0.35,0.01,0.42,0.58,0.048494246
0.35,0.01,0.42,0.62,0.0495206
0.35,0.01,0.42,0.63,0.049866624
0.35,0.02,0.29,0.51,0.049200162
0.35,0.02,0.3,0.5,0.046974324
0.35,0.02,0.3,0.53,0.044768848
0.35,0.02,0.31,0.47,0.046399035
0.35,0.02,0.31,0.49,0.03694297
0.35,0.02,0.31,0.5,0.040004157
0.35,0.02,0.31,0.52,0.029810634
0.35,0.02,0.31,0.53,0.04950994
0.35,0.02,0.31,0.54,0.04475088
0.35,0.02,0.31,0.55,0.048450783
0.35,0.02,0.32,0.46,0.04886553
0.35,0.02,0.32,0.47,0.035786167
0.35,0.02,0.32,0.49,0.03136447
0.35,0.02,0.32,0.5,0.03716796
0.35,0.02,0.32,0.51,0.027624993
0.35,0.02,0.32,0.52,0.028121369
0.35,0.02,0.32,0.53,0.035526928
0.35,0.02,0.32,0.54,0.033767935
0.35,0.02,0.32,0.55,0.031689756
0.35,0.02,0.32,0.56,0.03100393
0.35,0.02,0.32,0.57,0.036264107
0.35,0.02,0.33,0.46,0.03851429
0.35,0.02,0.33,0.47,0.03281353
0.35,0.02,0.33,0.48,0.035731994
0.35,0.02,0.33,0.49,0.03468949
0.35,0.02,0.33,0.5,0.024455875
0.35,0.02,0.33,0.51,0.024612565
0.35,0.02,0.33,0.52,0.03410617
0.35,0.02,0.33,0.53,0.03423112
0.35,0.02,0.33,0.54,0.045841176
0.35,0.02,0.33,0.55,0.029929956
0.35,0.02,0.33,0.56,0.021397598
0.35,0.02,0.33,0.57,0.037379537
0.35,0.02,0.33,0.59,0.04179606
0.35,0.02,0.33,0.6,0.042594794
0.35,0.02,0.33,0.62,0.046376247
0.35,0.02,0.34,0.45,0.04543961
0.35,0.02,0.34,0.47,0.038370457
0.35,0.02,0.34,0.48,0.035143226
0.35,0.02,0.34,0.49,0.017509904
0.35,0.02,0.34,0.5,0.027334107
0.35,0.02,0.34,0.51,0.006720962
0.35,0.02,0.34,0.52,0.012680213
0.35,0.02,0.34,0.53,0.006278436
0.35,0.02,0.34,0.54,0.022621498
0.35,0.02,0.34,0.55,0.026261458
0.35,0.02,0.34,0.56,0.035885427
0.35,0.02,0.34,0.57,0.022036796
0.35,0.02,0.34,0.58,0.033889852
0.35,0.02,0.34,0.61,0.049515028
0.35,0.02,0.35,0.45,0.04722683
0.35,0.02,0.35,0.46,0.035394114
0.35,0.02,0.35,0.47,0.033725113
0.35,0.02,0.35,0.48,0.028611422
0.35,0.02,0.35,0.49,0.027115945
0.35,0.02,0.35,0.5,0.0022212758
0.35,0.02,0.35,0.51,0.0037965835
0.35,0.02,0.35,0.52,0.009958768
0.35,0.02,0.35,0.53,0.0054784417
0.35,0.02,0.35,0.54,0.010128464
0.35,0.02,0.35,0.55,0.008941889
0.35,0.02,0.35,0.56,0.009362595
0.35,0.02,0.35,0.57,0.029261956
0.35,0.02,0.35,0.58,0.027089931
0.35,0.02,0.35,0.59,0.042297807
0.35,0.02,0.35,0.6,0.046289016
0.35,0.02,0.35,0.61,0.04470563
0.35,0.02,0.36,0.45,0.037594374
0.35,0.02,0.36,0.47,0.028161608
0.35,0.02,0.36,0.48,0.036371905
0.35,0.02,0.36,0.49,0.022836411
0.35,0.02,0.36,0.5,0.010531979
0.35,0.02,0.36,0.51,0.013753716
0.35,0.02,0.36,0.52,0.01049778
0.35,0.02,0.36,0.53,0.013922238
0.35,0.02,0.36,0.54,0.013343513
0.35,0.02,0.36,0.55,0.015273804
0.35,0.02,0.36,0.56,0.016610732
0.35,0.02,0.36,0.57,0.017802114
0.35,0.02,0.36,0.58,0.02871973
0.35,0.02,0.36,0.59,0.025841668
0.35,0.02,0.36,0.6,0.047541797
0.35,0.02,0.36,0.62,0.040688086
0.35,0.02,0.37,0.47,0.041777346
0.35,0.02,0.37,0.48,0.027878786
0.35,0.02,0.37,0.49,0.016991727
0.35,0.02,0.37,0.5,0.018922614
0.35,0.02,0.37,0.51,0.03618202
0.35,0.02,0.37,0.52,0.02037137
0.35,0.02,0.37,0.53,0.016356634
0.35,0.02,0.37,0.54,0.01860264
0.35,0.02,0.37,0.55,0.02574502
0.35,0.02,0.37,0.56,0.011831008
0.35,0.02,0.37,0.57,0.02517247
0.35,0.02,0.37,0.58,0.013752808
0.35,0.02,0.37,0.59,0.01804542
0.35,0.02,0.37,0.6,0.034347728
0.35,0.02,0.37,0.61,0.044444904
0.35,0.02,0.37,0.63,0.03464716
0.35,0.02,0.37,0.64,0.0467442
0.35,0.02,0.38,0.47,0.040212948
0.35,0.02,0.38,0.48,0.026809033
0.35,0.02,0.38,0.49,0.027355261
0.35,0.02,0.38,0.5,0.021517184
0.35,0.02,0.38,0.51,0.021440923
0.35,0.02,0.38,0.52,0.023135325
0.35,0.02,0.38,0.53,0.024055984
0.35,0.02,0.38,0.54,0.020926941
0.35,0.02,0.38,0.55,0.022618916
0.35,0.02,0.38,0.56,0.026640827
0.35,0.02,0.38,0.57,0.027215404
0.35,0.02,0.38,0.58,0.026107281
0.35,0.02,0.38,0.59,0.038022157
0.35,0.02,0.38,0.6,0.027549442
0.35,0.02,0.38,0.61,0.03968148
0.35,0.02,0.38,0.62,0.03593656
0.35,0.02,0.38,0.63,0.042583928
0.35,0.02,0.39,0.49,0.045898013
0.35,0.02,0.39,0.5,0.03557309
0.35,0.02,0.39,0.51,0.03069861
0.35,0.02,0.39,0.52,0.032713577
0.35,0.02,0.39,0.53,0.031080911
0.35,0.02,0.39,0.54,0.032671925
0.35,0.02,0.39,0.55,0.030695701
0.35,0.02,0.39,0.56,0.029731972
0.35,0.02,0.39,0.57,0.029834822
0.35,0.02,0.39,0.58,0.03427745
0.35,0.02,0.39,0.59,0.035013705
0.35,0.02,0.39,0.6,0.030375957
0.35,0.02,0.39,0.61,0.03983435
0.35,0.02,0.39,0.63,0.04451406
0.35,0.02,0.39,0.64,0.03745708
0.35,0.02,0.4,0.52,0.042201918
0.35,0.02,0.4,0.53,0.04707066
0.35,0.02,0.4,0.54,0.033693805
0.35,0.02,0.4,0.55,0.041856945
0.35,0.02,0.4,0.56,0.035824187
0.35,0.02,0.4,0.57,0.035376
0.35,0.02,0.4,0.58,0.037906826
0.35,0.02,0.4,0.59,0.04594295
0.35,0.02,0.4,0.6,0.04535281
0.35,0.02,0.4,0.61,0.03555902
0.35,0.02,0.4,0.62,0.037401915
0.35,0.02,0.41,0.5,0.045987677
0.35,0.02,0.41,0.52,0.043688774
0.35,0.02,0.41,0.54,0.046734843
0.35,0.02,0.41,0.55,0.04376385
0.35,0.02,0.41,0.56,0.04365529
0.35,0.02,0.41,0.57,0.04284028
0.35,0.02,0.41,0.58,0.042651463
0.35,0.02,0.41,0.59,0.038717836
0.35,0.02,0.41,0.6,0.041083224
0.35,0.02,0.41,0.61,0.043654524
0.35,0.02,0.41,0.64,0.043384127
0.35,0.02,0.41,0.65,0.049093146
0.35,0.02,0.42,0.57,0.047661137
0.35,0.02,0.42,0.58,0.049278982
0.35,0.02,0.42,0.6,0.049895175
0.35,0.02,0.42,0.65,0.04921713
0.35,0.03,0.31,0.48,0.04622767
0.35,0.03,0.31,0.49,0.031612407
0.35,0.03,0.31,0.51,0.04262592
0.35,0.03,0.31,0.54,0.04707617
0.35,0.03,0.31,0.55,0.043080896
0.35,0.03,0.32,0.48,0.039914627
0.35,0.03,0.32,0.49,0.035640847
0.35,0.03,0.32,0.5,0.036122423
0.35,0.03,0.32,0.51,0.02352674
0.35,0.03,0.32,0.52,0.030881694
0.35,0.03,0.32,0.53,0.042837348
0.35,0.03,0.32,0.54,0.028401423
0.35,0.03,0.32,0.55,0.033258438
0.35,0.03,0.32,0.56,0.038870707
0.35,0.03,0.32,0.6,0.049832635
0.35,0.03,0.33,0.47,0.039299645
0.35,0.03,0.33,0.48,0.042329237
0.35,0.03,0.33,0.49,0.03073996
0.35,0.03,0.33,0.5,0.018132495
0.35,0.03,0.33,0.51,0.034778237
0.35,0.03,0.33,0.52,0.02019152
0.35,0.03,0.33,0.53,0.036883194
0.35,0.03,0.33,0.54,0.034531217
0.35,0.03,0.33,0.55,0.042251192
0.35,0.03,0.33,0.56,0.04863285
0.35,0.03,0.33,0.57,0.031469494
0.35,0.03,0.33,0.58,0.038655844
0.35,0.03,0.33,0.61,0.046016697
0.35,0.03,0.34,0.47,0.023509594
0.35,0.03,0.34,0.48,0.024287945
0.35,0.03,0.34,0.49,0.031450965
0.35,0.03,0.34,0.5,0.024898164
0.35,0.03,0.34,0.51,0.022851426
0.35,0.03,0.34,0.52,0.023822596
0.35,0.03,0.34,0.53,0.015204152
0.35,0.03,0.34,0.54,0.01254538
0.35,0.03,0.34,0.55,0.027805213
0.35,0.03,0.34,0.56,0.016826514
0.35,0.03,0.34,0.57,0.02509498
0.35,0.03,0.34,0.58,0.042857654
0.35,0.03,0.34,0.59,0.043706317
0.35,0.03,0.34,0.6,0.031858843
0.35,0.03,0.35,0.46,0.038457774
0.35,0.03,0.35,0.47,0.046966616
0.35,0.03,0.35,0.48,0.031808913
0.35,0.03,0.35,0.49,0.021904405
0.35,0.03,0.35,0.5,0.009309248
0.35,0.03,0.35,0.51,0.015150295
0.35,0.03,0.35,0.52,0.014237766
0.35,0.03,0.35,0.53,0.017319633
0.35,0.03,0.35,0.54,0.018184338
0.35,0.03,0.35,0.55,0.025342723
0.35,0.03,0.35,0.56,0.016915342
0.35,0.03,0.35,0.57,0.027056718
0.35,0.03,0.35,0.58,0.03728678
0.35,0.03,0.35,0.59,0.045127958
0.35,0.03,0.35,0.62,0.042797755
0.35,0.03,0.36,0.46,0.045730583
0.35,0.03,0.36,0.48,0.029391132
0.35,0.03,0.36,0.49,0.017955232
0.35,0.03,0.36,0.5,0.013758702
0.35,0.03,0.36,0.51,0.016530974
0.35,0.03,0.36,0.52,0.017109396
0.35,0.03,0.36,0.53,0.018065533
0.35,0.03,0.36,0.54,0.019333472
0.35,0.03,0.36,0.55,0.031105993
0.35,0.03,0.36,0.56,0.012372014
0.35,0.03,0.36,0.57,0.016580367
0.35,0.03,0.36,0.58,0.03599478
0.35,0.03,0.36,0.59,0.036800027
0.35,0.03,0.36,0.6,0.043111574
0.35,0.03,0.36,0.61,0.0393939
0.35,0.03,0.37,0.46,0.045060318
0.35,0.03,0.37,0.48,0.036285933
0.35,0.03,0.37,0.49,0.024144664
0.35,0.03,0.37,0.5,0.031516694
0.35,0.03,0.37,0.51,0.019624896
0.35,0.03,0.37,0.52,0.015911683
0.35,0.03,0.37,0.53,0.020173391
0.35,0.03,0.37,0.54,0.027657012
0.35,0.03,0.37,0.55,0.020890243
0.35,0.03,0.37,0.56,0.021468118
0.35,0.03,0.37,0.57,0.035468213
0.35,0.03,0.37,0.58,0.0268897
0.35,0.03,0.37,0.59,0.04036605
0.35,0.03,0.37,0.6,0.044258676
0.35,0.03,0.37,0.61,0.048537932
0.35,0.03,0.37,0.62,0.03935177
0.35,0.03,0.38,0.47,0.042859267
0.35,0.03,0.38,0.48,0.043663852
0.35,0.03,0.38,0.49,0.033711363
0.35,0.03,0.38,0.5,0.033754986
0.35,0.03,0.38,0.51,0.029035352
0.35,0.03,0.38,0.52,0.030602632
0.35,0.03,0.38,0.53,0.020328091
0.35,0.03,0.38,0.54,0.023259277
0.35,0.03,0.38,0.55,0.027263023
0.35,0.03,0.38,0.56,0.02330088
0.35,0.03,0.38,0.57,0.021032654
0.35,0.03,0.38,0.58,0.03507235
0.35,0.03,0.38,0.59,0.02726051
0.35,0.03,0.38,0.6,0.03373228
0.35,0.03,0.38,0.62,0.03535706
0.35,0.03,0.38,0.63,0.03605823
0.35,0.03,0.38,0.65,0.040903516
0.35,0.03,0.39,0.49,0.04387096
0.35,0.03,0.39,0.5,0.03882854
0.35,0.03,0.39,0.51,0.033419568
0.35,0.03,0.39,0.52,0.03961234
0.35,0.03,0.39,0.53,0.037672803
0.35,0.03,0.39,0.54,0.034070462
0.35,0.03,0.39,0.55,0.036014434
0.35,0.03,0.39,0.56,0.033244174
0.35,0.03,0.39,0.57,0.029525444
0.35,0.03,0.39,0.58,0.036365837
0.35,0.03,0.39,0.59,0.038936224
0.35,0.03,0.39,0.6,0.04155002
0.35,0.03,0.39,0.61,0.029933764
0.35,0.03,0.39,0.63,0.047420207
0.35,0.03,0.39,0.64,0.048504468
0.35,0.03,0.39,0.66,0.040559027
0.35,0.03,0.4,0.5,0.049880642
0.35,0.03,0.4,0.51,0.039710943
0.35,0.03,0.4,0.52,0.03893356
0.35,0.03,0.4,0.53,0.0439699
0.35,0.03,0.4,0.54,0.03939948
0.35,0.03,0.4,0.55,0.040547535
0.35,0.03,0.4,0.56,0.04004654
0.35,0.03,0.4,0.57,0.038728263
0.35,0.03,0.4,0.58,0.03773868
0.35,0.03,0.4,0.59,0.03729604
0.35,0.03,0.4,0.6,0.043363836
0.35,0.03,0.4,0.61,0.037159827
0.35,0.03,0.4,0.62,0.045127355
0.35,0.03,0.4,0.63,0.042762212
0.35,0.03,0.41,0.53,0.04957364
0.35,0.03,0.41,0.54,0.044882502
0.35,0.03,0.41,0.55,0.04176507
0.35,0.03,0.41,0.56,0.04593491
0.35,0.03,0.41,0.57,0.044475622
0.35,0.03,0.41,0.58,0.045903854
0.35,0.03,0.41,0.59,0.046821184
0.35,0.03,0.41,0.6,0.041203238
0.35,0.03,0.41,0.61,0.044737995
0.35,0.03,0.41,0.62,0.044703543
0.35,0.03,0.41,0.63,0.041529108
0.35,0.03,0.42,0.57,0.048833877
0.35,0.03,0.42,0.58,0.047953386
0.35,0.03,0.42,0.59,0.046713866
0.35,0.03,0.42,0.62,0.04969764
0.35,0.04,0.3,0.48,0.048760418
0.35,0.04,0.3,0.53,0.048592906
0.35,0.04,0.31,0.48,0.045515995
0.35,0.04,0.31,0.5,0.049192578
0.35,0.04,0.31,0.51,0.038198262
0.35,0.04,0.31,0.54,0.046752755
0.35,0.04,0.31,0.56,0.04339698
0.35,0.04,0.32,0.47,0.041720293
0.35,0.04,0.32,0.48,0.032010384
0.35,0.04,0.32,0.49,0.033560682
0.35,0.04,0.32,0.5,0.038741004
0.35,0.04,0.32,0.51,0.042911295
0.35,0.04,0.32,0.52,0.042969085
0.35,0.04,0.32,0.54,0.031977456
0.35,0.04,0.32,0.55,0.037753407
0.35,0.04,0.32,0.56,0.049513206
0.35,0.04,0.33,0.46,0.045622762
0.35,0.04,0.33,0.49,0.03899283
0.35,0.04,0.33,0.5,0.031453796
0.35,0.04,0.33,0.51,0.027053358
0.35,0.04,0.33,0.52,0.034658767
0.35,0.04,0.33,0.53,0.041261777
0.35,0.04,0.33,0.54,0.03535072
0.35,0.04,0.33,0.55,0.037301745
0.35,0.04,0.33,0.56,0.029268015
0.35,0.04,0.33,0.57,0.039892077
0.35,0.04,0.34,0.47,0.042369176
0.35,0.04,0.34,0.48,0.029629104
0.35,0.04,0.34,0.49,0.025351657
0.35,0.04,0.34,0.5,0.028301906
0.35,0.04,0.34,0.51,0.02108695
0.35,0.04,0.34,0.52,0.024106486
0.35,0.04,0.34,0.53,0.04058007
0.35,0.04,0.34,0.54,0.030010894
0.35,0.04,0.34,0.55,0.030075757
0.35,0.04,0.34,0.57,0.033728287
0.35,0.04,0.34,0.58,0.038968146
0.35,0.04,0.34,0.59,0.044000007
0.35,0.04,0.34,0.63,0.049983896
0.35,0.04,0.35,0.46,0.03861249
0.35,0.04,0.35,0.48,0.044189896
0.35,0.04,0.35,0.49,0.038148437
0.35,0.04,0.35,0.5,0.031585805
0.35,0.04,0.35,0.51,0.024282474
0.35,0.04,0.35,0.52,0.03976286
0.35,0.04,0.35,0.53,0.038826738
0.35,0.04,0.35,0.54,0.021417513
0.35,0.04,0.35,0.55,0.030333893
0.35,0.04,0.35,0.56,0.026454102
0.35,0.04,0.35,0.57,0.039450344
0.35,0.04,0.35,0.58,0.03534792
0.35,0.04,0.35,0.6,0.047456414
0.35,0.04,0.35,0.61,0.0482015
0.35,0.04,0.36,0.46,0.048508666
0.35,0.04,0.36,0.47,0.03997429
0.35,0.04,0.36,0.48,0.033423018
0.35,0.04,0.36,0.49,0.024005275
0.35,0.04,0.36,0.5,0.024705712
0.35,0.04,0.36,0.51,0.028159093
0.35,0.04,0.36,0.52,0.019974748
0.35,0.04,0.36,0.53,0.021966854
0.35,0.04,0.36,0.54,0.019273587
0.35,0.04,0.36,0.55,0.027058098
0.35,0.04,0.36,0.56,0.024748532
0.35,0.04,0.36,0.57,0.034621365
0.35,0.04,0.36,0.58,0.039041594
0.35,0.04,0.36,0.59,0.04794902
0.35,0.04,0.36,0.6,0.03726019
0.35,0.04,0.37,0.47,0.04913961
0.35,0.04,0.37,0.49,0.025500704
0.35,0.04,0.37,0.5,0.025946323
0.35,0.04,0.37,0.51,0.027008563
0.35,0.04,0.37,0.52,0.022358753
0.35,0.04,0.37,0.53,0.02265637
0.35,0.04,0.37,0.54,0.022677446
0.35,0.04,0.37,0.55,0.022914262
0.35,0.04,0.37,0.56,0.029387819
0.35,0.04,0.37,0.57,0.03554742
0.35,0.04,0.37,0.58,0.039686754
0.35,0.04,0.37,0.59,0.027825793
0.35,0.04,0.37,0.6,0.04522269
0.35,0.04,0.37,0.61,0.040258724
0.35,0.04,0.37,0.62,0.040240474
0.35,0.04,0.38,0.47,0.047775894
0.35,0.04,0.38,0.48,0.042730942
0.35,0.04,0.38,0.49,0.02745665
0.35,0.04,0.38,0.5,0.03401173
0.35,0.04,0.38,0.51,0.04288596
0.35,0.04,0.38,0.52,0.02618589
0.35,0.04,0.38,0.53,0.03620685
0.35,0.04,0.38,0.54,0.034135513
0.35,0.04,0.38,0.55,0.033551905
0.35,0.04,0.38,0.56,0.023584906
0.35,0.04,0.38,0.57,0.034927577
0.35,0.04,0.38,0.58,0.036057044
0.35,0.04,0.38,0.59,0.04836285
0.35,0.04,0.38,0.6,0.03495157
0.35,0.04,0.38,0.62,0.04994626
0.35,0.04,0.39,0.47,0.049146622
0.35,0.04,0.39,0.48,0.0400041
0.35,0.04,0.39,0.49,0.040638454
0.35,0.04,0.39,0.51,0.037048053
0.35,0.04,0.39,0.52,0.037695833
0.35,0.04,0.39,0.53,0.03374103
0.35,0.04,0.39,0.54,0.0297461
0.35,0.04,0.39,0.55,0.039524227
0.35,0.04,0.39,0.56,0.040797696
0.35,0.04,0.39,0.57,0.03859067
0.35,0.04,0.39,0.58,0.039586265
0.35,0.04,0.39,0.59,0.039853442
0.35,0.04,0.39,0.6,0.040077556
0.35,0.04,0.39,0.61,0.04128831
0.35,0.04,0.39,0.62,0.044948496
0.35,0.04,0.4,0.5,0.046753872
0.35,0.04,0.4,0.52,0.049612258
0.35,0.04,0.4,0.54,0.04321331
0.35,0.04,0.4,0.55,0.04475181
0.35,0.04,0.4,0.57,0.043007743
0.35,0.04,0.4,0.58,0.044126496
0.35,0.04,0.4,0.59,0.044820294
0.35,0.04,0.4,0.6,0.045968365
0.35,0.04,0.4,0.61,0.049881916
0.35,0.04,0.4,0.62,0.04563672
0.35,0.04,0.41,0.54,0.047990758
0.35,0.04,0.41,0.55,0.042560715
0.35,0.04,0.41,0.58,0.043648686
0.35,0.04,0.41,0.6,0.047006927
0.35,0.05,0.32,0.49,0.0403287
0.35,0.05,0.32,0.5,0.04403281
0.35,0.05,0.32,0.52,0.035549056
0.35,0.05,0.32,0.53,0.044096544
0.35,0.05,0.32,0.54,0.04304308
0.35,0.05,0.33,0.46,0.04833881
0.35,0.05,0.33,0.48,0.037571255
0.35,0.05,0.33,0.49,0.0447655
0.35,0.05,0.33,0.5,0.04679508
0.35,0.05,0.33,0.51,0.03605542
0.35,0.05,0.33,0.52,0.044884615
0.35,0.05,0.33,0.54,0.0449164
0.35,0.05,0.33,0.57,0.049470242
0.35,0.05,0.34,0.46,0.04896614
0.35,0.05,0.34,0.47,0.04247674
0.35,0.05,0.34,0.48,0.03596086
0.35,0.05,0.34,0.49,0.03789803
0.35,0.05,0.34,0.5,0.0338536
0.35,0.05,0.34,0.51,0.037838098
0.35,0.05,0.34,0.52,0.031242412
0.35,0.05,0.34,0.53,0.037973877
0.35,0.05,0.34,0.54,0.032179333
0.35,0.05,0.34,0.55,0.040588025
0.35,0.05,0.34,0.56,0.049587075
0.35,0.05,0.34,0.57,0.0457025
0.35,0.05,0.35,0.47,0.04726736
0.35,0.05,0.35,0.48,0.04599583
0.35,0.05,0.35,0.49,0.032926932
0.35,0.05,0.35,0.5,0.03826652
0.35,0.05,0.35,0.51,0.03103098
0.35,0.05,0.35,0.52,0.032867316
0.35,0.05,0.35,0.53,0.036615197
0.35,0.05,0.35,0.54,0.036702994
0.35,0.05,0.35,0.55,0.033045664
0.35,0.05,0.35,0.56,0.035174247
0.35,0.05,0.35,0.57,0.034020245
