rho,eta,c,mu,loss
0.77,0.04,0.77,0.49,0.039923117
0.77,0.04,0.77,0.5,0.038589664
0.77,0.04,0.77,0.51,0.038287334
0.77,0.04,0.77,0.52,0.040780757
0.77,0.04,0.77,0.53,0.04359716
0.77,0.04,0.77,0.54,0.04685107
0.77,0.04,0.78,0.47,0.049127296
0.77,0.04,0.78,0.48,0.04786344
0.77,0.04,0.78,0.49,0.04299953
0.77,0.04,0.78,0.5,0.03880334
0.77,0.04,0.78,0.51,0.03979681
0.77,0.04,0.78,0.52,0.042595875
0.77,0.04,0.78,0.53,0.043340255
0.77,0.04,0.78,0.54,0.04808581
0.77,0.04,0.79,0.48,0.047412485
0.77,0.04,0.79,0.49,0.044409562
0.77,0.04,0.79,0.5,0.043481696
0.77,0.04,0.79,0.51,0.043442994
0.77,0.04,0.79,0.52,0.046036392
0.77,0.04,0.8,0.49,0.04971265
0.77,0.04,0.8,0.5,0.04709664
0.77,0.05,0.75,0.52,0.049794376
0.77,0.05,0.76,0.51,0.048458822
0.77,0.05,0.77,0.5,0.048050985
0.77,0.05,0.77,0.51,0.048372954
0.77,0.05,0.78,0.5,0.049107786
0.77,0.05,0.78,0.51,0.04944404
0.78,0,0.71,0.53,0.049361594
0.78,0,0.71,0.54,0.049542755
0.78,0,0.72,0.49,0.0499968
0.78,0,0.72,0.5,0.04651271
0.78,0,0.72,0.51,0.04943071
0.78,0,0.72,0.52,0.0427387
0.78,0,0.72,0.53,0.04231404
0.78,0,0.72,0.54,0.042569987
0.78,0,0.72,0.55,0.044051256
0.78,0,0.72,0.56,0.049501903
0.78,0,0.73,0.49,0.04513754
0.78,0,0.73,0.5,0.041180436
0.78,0,0.73,0.51,0.036834355
0.78,0,0.73,0.52,0.036341745
0.78,0,0.73,0.53,0.035567038
0.78,0,0.73,0.54,0.03638841
0.78,0,0.73,0.55,0.04594631
0.78,0,0.73,0.56,0.04672232
0.78,0,0.74,0.48,0.04114083
0.78,0,0.74,0.49,0.03926283
0.78,0,0.74,0.5,0.033433072
0.78,0,0.74,0.51,0.028524911
0.78,0,0.74,0.52,0.02830231
0.78,0,0.74,0.53,0.030803135
0.78,0,0.74,0.54,0.032699097
0.78,0,0.74,0.55,0.038307842
0.78,0,0.74,0.56,0.048133064
0.78,0,0.74,0.57,0.04880723
0.78,0,0.75,0.48,0.036264207
0.78,0,0.75,0.49,0.030948611
0.78,0,0.75,0.5,0.026106255
0.78,0,0.75,0.51,0.02287386
0.78,0,0.75,0.52,0.021489833
0.78,0,0.75,0.53,0.024212757
0.78,0,0.75,0.54,0.028596988
0.78,0,0.75,0.55,0.03316504
0.78,0,0.75,0.56,0.043132044
0.78,0,0.76,0.46,0.049006026
0.78,0,0.76,0.47,0.04549506
0.78,0,0.76,0.48,0.031478457
0.78,0,0.76,0.49,0.028594809
0.78,0,0.76,0.5,0.0175201
0.78,0,0.76,0.51,0.014348613
0.78,0,0.76,0.52,0.015251146
0.78,0,0.76,0.53,0.023781793
0.78,0,0.76,0.54,0.02117044
0.78,0,0.76,0.55,0.04092746
0.78,0,0.76,0.56,0.04089101
0.78,0,0.76,0.57,0.04659664
0.78,0,0.77,0.46,0.04415782
0.78,0,0.77,0.47,0.036558207
0.78,0,0.77,0.48,0.028062709
0.78,0,0.77,0.49,0.020720562
0.78,0,0.77,0.5,0.008855398
0.78,0,0.77,0.51,0.006801473
0.78,0,0.77,0.52,0.007556558
0.78,0,0.77,0.53,0.013417063
0.78,0,0.77,0.54,0.02299583
0.78,0,0.77,0.55,0.030352978
0.78,0,0.77,0.56,0.043277435
0.78,0,0.78,0.46,0.044861346
0.78,0,0.78,0.47,0.03503344
0.78,0,0.78,0.48,0.021303559
0.78,0,0.78,0.49,0.015556977
0.78,0,0.78,0.5,0.006437256
0.78,0,0.78,0.51,0.008195221
0.78,0,0.78,0.52,0.012165711
0.78,0,0.78,0.53,0.021077666
0.78,0,0.78,0.54,0.022772131
0.78,0,0.78,0.55,0.037722036
0.78,0,0.78,0.56,0.046970338
0.78,0,0.79,0.47,0.035143316
0.78,0,0.79,0.48,0.028093621
0.78,0,0.79,0.49,0.016744357
0.78,0,0.79,0.5,0.008937758
0.78,0,0.79,0.51,0.009364228
0.78,0,0.79,0.52,0.014028906
0.78,0,0.79,0.53,0.019344257
0.78,0,0.79,0.54,0.035677686
0.78,0,0.79,0.55,0.04009738
0.78,0,0.8,0.47,0.039065845
0.78,0,0.8,0.48,0.03240164
0.78,0,0.8,0.49,0.02560098
0.78,0,0.8,0.5,0.019563394
0.78,0,0.8,0.51,0.016265757
0.78,0,0.8,0.52,0.019231452
0.78,0,0.8,0.53,0.030760255
0.78,0,0.8,0.54,0.034353178
0.78,0,0.8,0.55,0.04325856
0.78,0,0.81,0.46,0.049258824
0.78,0,0.81,0.47,0.043481555
0.78,0,0.81,0.48,0.03768578
0.78,0,0.81,0.49,0.036403295
0.78,0,0.81,0.5,0.03867553
0.78,0,0.81,0.51,0.02722201
0.78,0,0.81,0.52,0.02914748
0.78,0,0.81,0.53,0.039536607
0.78,0,0.81,0.54,0.045053493
0.78,0,0.82,0.49,0.042378627
0.78,0,0.82,0.5,0.0406566
0.78,0,0.82,0.51,0.043633603
0.78,0,0.82,0.52,0.041631367
0.78,0,0.82,0.54,0.0486524
0.78,0.01,0.72,0.5,0.04862636
0.78,0.01,0.72,0.51,0.044863652
0.78,0.01,0.72,0.52,0.044136815
0.78,0.01,0.72,0.53,0.04302593
0.78,0.01,0.72,0.54,0.043445032
0.78,0.01,0.72,0.55,0.046052963
0.78,0.01,0.73,0.48,0.048704375
0.78,0.01,0.73,0.49,0.046775658
0.78,0.01,0.73,0.5,0.03802486
0.78,0.01,0.73,0.51,0.03908864
0.78,0.01,0.73,0.52,0.03642074
0.78,0.01,0.73,0.53,0.036382806
0.78,0.01,0.73,0.54,0.038350683
0.78,0.01,0.73,0.55,0.041557755
0.78,0.01,0.73,0.56,0.045266885
0.78,0.01,0.74,0.48,0.044931505
0.78,0.01,0.74,0.49,0.042575486
0.78,0.01,0.74,0.5,0.034628898
0.78,0.01,0.74,0.51,0.029163893
0.78,0.01,0.74,0.52,0.029691806
0.78,0.01,0.74,0.53,0.03004578
0.78,0.01,0.74,0.54,0.03510768
0.78,0.01,0.74,0.55,0.040534265
0.78,0.01,0.74,0.56,0.0451947
0.78,0.01,0.74,0.57,0.04238691
0.78,0.01,0.75,0.46,0.049681142
0.78,0.01,0.75,0.47,0.04175721
0.78,0.01,0.75,0.48,0.03706876
0.78,0.01,0.75,0.49,0.03434771
0.78,0.01,0.75,0.5,0.026427649
0.78,0.01,0.75,0.51,0.02658112
0.78,0.01,0.75,0.52,0.022856524
0.78,0.01,0.75,0.53,0.022901349
0.78,0.01,0.75,0.54,0.029871548
0.78,0.01,0.75,0.55,0.040014915
0.78,0.01,0.75,0.56,0.047605827
0.78,0.01,0.76,0.46,0.044059858
0.78,0.01,0.76,0.47,0.038613956
0.78,0.01,0.76,0.48,0.030080214
0.78,0.01,0.76,0.49,0.026072651
0.78,0.01,0.76,0.5,0.020740306
0.78,0.01,0.76,0.51,0.016316105
0.78,0.01,0.76,0.52,0.01645723
0.78,0.01,0.76,0.53,0.019300206
0.78,0.01,0.76,0.54,0.027668197
0.78,0.01,0.76,0.55,0.04262722
0.78,0.01,0.76,0.56,0.045942683
0.78,0.01,0.77,0.46,0.041605353
0.78,0.01,0.77,0.47,0.03597563
0.78,0.01,0.77,0.48,0.027717937
0.78,0.01,0.77,0.49,0.022703214
0.78,0.01,0.77,0.5,0.014496111
0.78,0.01,0.77,0.51,0.011409435
0.78,0.01,0.77,0.52,0.012109439
0.78,0.01,0.77,0.53,0.01944051
0.78,0.01,0.77,0.54,0.029035728
0.78,0.01,0.77,0.55,0.036481895
0.78,0.01,0.77,0.56,0.045156255
0.78,0.01,0.77,0.57,0.04396937
0.78,0.01,0.78,0.46,0.047834046
0.78,0.01,0.78,0.47,0.032156434
0.78,0.01,0.78,0.48,0.025232378
0.78,0.01,0.78,0.49,0.01556343
0.78,0.01,0.78,0.5,0.009147343
0.78,0.01,0.78,0.51,0.009999421
0.78,0.01,0.78,0.52,0.01343497
0.78,0.01,0.78,0.53,0.025990732
0.78,0.01,0.78,0.54,0.030891368
0.78,0.01,0.78,0.55,0.038984854
0.78,0.01,0.78,0.56,0.04429224
0.78,0.01,0.79,0.46,0.049361963
0.78,0.01,0.79,0.47,0.039759446
0.78,0.01,0.79,0.48,0.027059725
0.78,0.01,0.79,0.49,0.019075686
0.78,0.01,0.79,0.5,0.01392748
0.78,0.01,0.79,0.51,0.014771611
0.78,0.01,0.79,0.52,0.017367108
0.78,0.01,0.79,0.53,0.022795027
0.78,0.01,0.79,0.54,0.030743074
0.78,0.01,0.79,0.55,0.046523508
0.78,0.01,0.8,0.47,0.039755866
0.78,0.01,0.8,0.48,0.034911834
0.78,0.01,0.8,0.49,0.019185185
0.78,0.01,0.8,0.5,0.023114156
0.78,0.01,0.8,0.51,0.02292259
0.78,0.01,0.8,0.52,0.02583175
0.78,0.01,0.8,0.53,0.037471537
0.78,0.01,0.8,0.54,0.043445844
0.78,0.01,0.8,0.55,0.048960663
0.78,0.01,0.81,0.48,0.041991904
0.78,0.01,0.81,0.49,0.045882676
0.78,0.01,0.81,0.5,0.029014647
0.78,0.01,0.81,0.51,0.029941078
0.78,0.01,0.81,0.52,0.028447514
0.78,0.01,0.81,0.53,0.03713489
0.78,0.01,0.81,0.54,0.048304662
0.78,0.01,0.82,0.48,0.048079442
0.78,0.01,0.82,0.49,0.04299057
0.78,0.01,0.82,0.5,0.03748144
0.78,0.01,0.82,0.51,0.04046074
0.78,0.01,0.82,0.52,0.04338274
0.78,0.01,0.82,0.53,0.04993832
0.78,0.01,0.83,0.5,0.04803028
0.78,0.02,0.72,0.51,0.048985567
0.78,0.02,0.72,0.52,0.048098072
0.78,0.02,0.72,0.53,0.04602093
0.78,0.02,0.72,0.54,0.046544872
0.78,0.02,0.72,0.55,0.048460484
0.78,0.02,0.73,0.49,0.04869278
0.78,0.02,0.73,0.5,0.049626864
0.78,0.02,0.73,0.51,0.04219315
0.78,0.02,0.73,0.52,0.039368812
0.78,0.02,0.73,0.53,0.039529484
0.78,0.02,0.73,0.54,0.041245036
0.78,0.02,0.73,0.55,0.04640163
0.78,0.02,0.74,0.48,0.04704868
0.78,0.02,0.74,0.49,0.04144707
0.78,0.02,0.74,0.5,0.037087325
0.78,0.02,0.74,0.51,0.03386305
0.78,0.02,0.74,0.52,0.03448733
0.78,0.02,0.74,0.53,0.0349346
0.78,0.02,0.74,0.54,0.039199974
0.78,0.02,0.74,0.55,0.039960213
0.78,0.02,0.75,0.47,0.04760776
0.78,0.02,0.75,0.48,0.044548687
0.78,0.02,0.75,0.49,0.040146906
0.78,0.02,0.75,0.5,0.03115985
0.78,0.02,0.75,0.51,0.028025256
0.78,0.02,0.75,0.52,0.028649276
0.78,0.02,0.75,0.53,0.030749865
0.78,0.02,0.75,0.54,0.031856596
0.78,0.02,0.75,0.55,0.038279414
0.78,0.02,0.75,0.56,0.04818177
0.78,0.02,0.76,0.46,0.049299523
0.78,0.02,0.76,0.47,0.045816757
0.78,0.02,0.76,0.48,0.03519307
0.78,0.02,0.76,0.49,0.029644577
0.78,0.02,0.76,0.5,0.02577682
0.78,0.02,0.76,0.51,0.025723673
0.78,0.02,0.76,0.52,0.02352636
0.78,0.02,0.76,0.53,0.027530864
0.78,0.02,0.76,0.54,0.027705366
0.78,0.02,0.76,0.55,0.042089567
0.78,0.02,0.76,0.56,0.047969703
0.78,0.02,0.76,0.57,0.049144313
0.78,0.02,0.77,0.47,0.03668454
0.78,0.02,0.77,0.48,0.0309185
0.78,0.02,0.77,0.49,0.023212254
0.78,0.02,0.77,0.5,0.021206979
0.78,0.02,0.77,0.51,0.01978397
0.78,0.02,0.77,0.52,0.019515516
0.78,0.02,0.77,0.53,0.029211512
0.78,0.02,0.77,0.54,0.033057142
0.78,0.02,0.77,0.55,0.037066795
0.78,0.02,0.77,0.56,0.04860483
0.78,0.02,0.78,0.46,0.045916826
0.78,0.02,0.78,0.47,0.035148952
0.78,0.02,0.78,0.48,0.032690167
0.78,0.02,0.78,0.49,0.02886772
0.78,0.02,0.78,0.5,0.018725507
0.78,0.02,0.78,0.51,0.018343318
0.78,0.02,0.78,0.52,0.022009747
0.78,0.02,0.78,0.53,0.023281405
0.78,0.02,0.78,0.54,0.031905893
0.78,0.02,0.78,0.55,0.039949235
0.78,0.02,0.78,0.56,0.04832325
0.78,0.02,0.79,0.46,0.045798294
0.78,0.02,0.79,0.47,0.03913752
0.78,0.02,0.79,0.48,0.028808916
0.78,0.02,0.79,0.49,0.025168119
0.78,0.02,0.79,0.5,0.020423688
0.78,0.02,0.79,0.51,0.019915784
0.78,0.02,0.79,0.52,0.024770532
0.78,0.02,0.79,0.53,0.0340183
0.78,0.02,0.79,0.54,0.03601121
0.78,0.02,0.79,0.55,0.047542296
0.78,0.02,0.8,0.46,0.04837806
0.78,0.02,0.8,0.47,0.04155361
0.78,0.02,0.8,0.48,0.03846564
0.78,0.02,0.8,0.49,0.030133093
0.78,0.02,0.8,0.5,0.028701218
0.78,0.02,0.8,0.51,0.03126989
0.78,0.02,0.8,0.52,0.030324617
0.78,0.02,0.8,0.53,0.040920008
0.78,0.02,0.8,0.54,0.040026363
0.78,0.02,0.8,0.55,0.04486939
0.78,0.02,0.81,0.47,0.049330708
0.78,0.02,0.81,0.48,0.039568305
0.78,0.02,0.81,0.49,0.039519496
0.78,0.02,0.81,0.5,0.03585822
0.78,0.02,0.81,0.51,0.03420297
0.78,0.02,0.81,0.52,0.042311713
0.78,0.02,0.81,0.53,0.04018321
0.78,0.02,0.81,0.54,0.04859743
0.78,0.02,0.82,0.49,0.045691542
0.78,0.02,0.82,0.5,0.040507283
0.78,0.02,0.82,0.51,0.045304056
0.78,0.02,0.82,0.52,0.045768138
0.78,0.02,0.82,0.53,0.04766427
0.78,0.03,0.73,0.51,0.046563905
0.78,0.03,0.73,0.52,0.044962168
0.78,0.03,0.73,0.53,0.04495593
0.78,0.03,0.73,0.54,0.046676055
0.78,0.03,0.74,0.49,0.046230003
0.78,0.03,0.74,0.5,0.041464813
0.78,0.03,0.74,0.51,0.041091252
0.78,0.03,0.74,0.52,0.039732557
0.78,0.03,0.74,0.53,0.040846754
0.78,0.03,0.74,0.54,0.0423689
0.78,0.03,0.74,0.55,0.045525227
0.78,0.03,0.74,0.56,0.049157504
0.78,0.03,0.75,0.47,0.04754997
0.78,0.03,0.75,0.48,0.048617717
0.78,0.03,0.75,0.49,0.04233997
0.78,0.03,0.75,0.5,0.03766145
0.78,0.03,0.75,0.51,0.03520574
0.78,0.03,0.75,0.52,0.035166167
0.78,0.03,0.75,0.53,0.03615491
0.78,0.03,0.75,0.54,0.037418537
0.78,0.03,0.75,0.55,0.04273402
0.78,0.03,0.75,0.56,0.04990678
0.78,0.03,0.76,0.47,0.046194565
0.78,0.03,0.76,0.48,0.042524166
0.78,0.03,0.76,0.49,0.036859997
0.78,0.03,0.76,0.5,0.03253138
0.78,0.03,0.76,0.51,0.03222007
0.78,0.03,0.76,0.52,0.03244548
0.78,0.03,0.76,0.53,0.033202663
0.78,0.03,0.76,0.54,0.04006506
0.78,0.03,0.76,0.55,0.049794015
0.78,0.03,0.77,0.46,0.049845416
0.78,0.03,0.77,0.47,0.04315937
0.78,0.03,0.77,0.48,0.040030077
0.78,0.03,0.77,0.49,0.03414015
0.78,0.03,0.77,0.5,0.028976925
0.78,0.03,0.77,0.51,0.028894085
0.78,0.03,0.77,0.52,0.03092179
0.78,0.03,0.77,0.53,0.031540774
0.78,0.03,0.77,0.54,0.038254783
0.78,0.03,0.77,0.55,0.041115083
0.78,0.03,0.78,0.47,0.04563106
0.78,0.03,0.78,0.48,0.039466888
0.78,0.03,0.78,0.49,0.03164359
0.78,0.03,0.78,0.5,0.028371742
0.78,0.03,0.78,0.51,0.028315991
0.78,0.03,0.78,0.52,0.030509563
0.78,0.03,0.78,0.53,0.035094623
0.78,0.03,0.78,0.54,0.03875542
0.78,0.03,0.78,0.55,0.04501919
0.78,0.03,0.79,0.47,0.044837292
0.78,0.03,0.79,0.48,0.038707007
0.78,0.03,0.79,0.49,0.033082373
0.78,0.03,0.79,0.5,0.02917542
0.78,0.03,0.79,0.51,0.029416751
0.78,0.03,0.79,0.52,0.03555795
0.78,0.03,0.79,0.53,0.037641164
0.78,0.03,0.79,0.54,0.045159027
0.78,0.03,0.8,0.47,0.045837656
0.78,0.03,0.8,0.48,0.041340563
0.78,0.03,0.8,0.49,0.036094915
0.78,0.03,0.8,0.5,0.032423463
0.78,0.03,0.8,0.51,0.03933692
0.78,0.03,0.8,0.52,0.034890797
0.78,0.03,0.8,0.53,0.04644512
0.78,0.03,0.8,0.54,0.048040498
0.78,0.03,0.81,0.48,0.04794045
0.78,0.03,0.81,0.49,0.04681858
0.78,0.03,0.81,0.5,0.040642317
0.78,0.03,0.81,0.51,0.043778777
0.78,0.03,0.81,0.52,0.04491006
0.78,0.03,0.81,0.53,0.046177376
0.78,0.03,0.82,0.49,0.045106202
0.78,0.03,0.82,0.5,0.046276454
0.78,0.04,0.74,0.51,0.04840567
0.78,0.04,0.74,0.52,0.04788633
0.78,0.04,0.74,0.53,0.0476144
0.78,0.04,0.74,0.54,0.049851645
0.78,0.04,0.75,0.5,0.045846432
0.78,0.04,0.75,0.51,0.043399516
0.78,0.04,0.75,0.52,0.043689944
0.78,0.04,0.75,0.53,0.043788325
0.78,0.04,0.75,0.54,0.049587358
0.78,0.04,0.76,0.48,0.045973234
0.78,0.04,0.76,0.49,0.04528206
0.78,0.04,0.76,0.5,0.04115871
0.78,0.04,0.76,0.51,0.04093166
0.78,0.04,0.76,0.52,0.041203678
0.78,0.04,0.76,0.53,0.04179122
0.78,0.04,0.76,0.54,0.047051787
0.78,0.04,0.77,0.48,0.046033353
0.78,0.04,0.77,0.49,0.04221711
0.78,0.04,0.77,0.5,0.040503636
0.78,0.04,0.77,0.51,0.038819764
0.78,0.04,0.77,0.52,0.04092849
0.78,0.04,0.77,0.53,0.041068796
0.78,0.04,0.77,0.54,0.045705795
0.78,0.04,0.77,0.55,0.04611826
0.78,0.04,0.78,0.48,0.046221565
0.78,0.04,0.78,0.49,0.041670986
0.78,0.04,0.78,0.5,0.03885091
0.78,0.04,0.78,0.51,0.03877421
0.78,0.04,0.78,0.52,0.04062963
0.78,0.04,0.78,0.53,0.042626422
0.78,0.04,0.78,0.54,0.046163008
0.78,0.04,0.79,0.48,0.047817934
0.78,0.04,0.79,0.49,0.04212502
0.78,0.04,0.79,0.5,0.03976514
0.78,0.04,0.79,0.51,0.039478328
0.78,0.04,0.79,0.52,0.042993538
0.78,0.04,0.79,0.54,0.04635967
0.78,0.04,0.8,0.48,0.0491119
0.78,0.04,0.8,0.49,0.043239124
0.78,0.04,0.8,0.5,0.04220772
0.78,0.04,0.8,0.51,0.044556715
0.78,0.04,0.8,0.52,0.04639499
0.78,0.04,0.8,0.53,0.04926563
0.78,0.04,0.81,0.5,0.048361145
0.78,0.04,0.81,0.51,0.046658646
0.78,0.05,0.77,0.49,0.04983651
0.78,0.05,0.77,0.5,0.049316775
0.78,0.05,0.77,0.51,0.048832573
0.78,0.05,0.77,0.52,0.049209617
0.78,0.05,0.78,0.5,0.048508752
0.78,0.05,0.78,0.51,0.04814739
0.78,0.05,0.78,0.52,0.048397478
0.78,0.05,0.79,0.51,0.049609706
0.79,0,0.73,0.5,0.049222507
0.79,0,0.73,0.51,0.04631792
0.79,0,0.73,0.52,0.04273075
0.79,0,0.73,0.53,0.042355068
0.79,0,0.73,0.54,0.042899918
0.79,0,0.73,0.55,0.04951686
0.79,0,0.74,0.49,0.044195965
0.79,0,0.74,0.5,0.040729783
0.79,0,0.74,0.51,0.036410697
0.79,0,0.74,0.52,0.0347974
0.79,0,0.74,0.53,0.035610426
0.79,0,0.74,0.54,0.038708154
0.79,0,0.74,0.55,0.042460572
0.79,0,0.74,0.56,0.048447367
0.79,0,0.75,0.47,0.048302468
0.79,0,0.75,0.48,0.043681566
0.79,0,0.75,0.49,0.04266285
0.79,0,0.75,0.5,0.033291414
0.79,0,0.75,0.51,0.02913091
0.79,0,0.75,0.52,0.028035823
0.79,0,0.75,0.53,0.028403742
0.79,0,0.75,0.54,0.033920392
0.79,0,0.75,0.55,0.036976196
0.79,0,0.75,0.56,0.047040243
0.79,0,0.76,0.47,0.04684554
0.79,0,0.76,0.48,0.036787536
0.79,0,0.76,0.49,0.029197272
0.79,0,0.76,0.5,0.029764391
0.79,0,0.76,0.51,0.022007417
0.79,0,0.76,0.52,0.023597116
0.79,0,0.76,0.53,0.02400514
0.79,0,0.76,0.54,0.026838887
0.79,0,0.76,0.55,0.031902883
0.79,0,0.76,0.56,0.045250267
0.79,0,0.76,0.57,0.046728496
0.79,0,0.77,0.46,0.044543855
0.79,0,0.77,0.47,0.040442042
0.79,0,0.77,0.48,0.027254751
0.79,0,0.77,0.49,0.021783065
0.79,0,0.77,0.5,0.020748654
0.79,0,0.77,0.51,0.014691352
0.79,0,0.77,0.52,0.014755785
0.79,0,0.77,0.53,0.02437925
0.79,0,0.77,0.54,0.023424586
0.79,0,0.77,0.55,0.03490178
0.79,0,0.77,0.56,0.048510216
0.79,0,0.78,0.46,0.04369431
0.79,0,0.78,0.47,0.038954448
0.79,0,0.78,0.48,0.024803327
0.79,0,0.78,0.49,0.014126913
0.79,0,0.78,0.5,0.01233179
0.79,0,0.78,0.51,0.008349936
0.79,0,0.78,0.52,0.018043594
0.79,0,0.78,0.53,0.018248055
0.79,0,0.78,0.54,0.027528852
0.79,0,0.78,0.55,0.034102783
0.79,0,0.78,0.56,0.03825313
0.79,0,0.79,0.46,0.04588565
0.79,0,0.79,0.47,0.035533633
0.79,0,0.79,0.48,0.025553215
0.79,0,0.79,0.49,0.016544975
0.79,0,0.79,0.5,0.010600342
0.79,0,0.79,0.51,0.011212618
0.79,0,0.79,0.52,0.016247291
0.79,0,0.79,0.53,0.019740596
0.79,0,0.79,0.54,0.029402157
0.79,0,0.79,0.55,0.04014699
0.79,0,0.79,0.56,0.042979717
0.79,0,0.8,0.46,0.04445637
0.79,0,0.8,0.47,0.03383155
0.79,0,0.8,0.48,0.034425948
0.79,0,0.8,0.49,0.015435635
0.79,0,0.8,0.5,0.009585843
0.79,0,0.8,0.51,0.016024886
0.79,0,0.8,0.52,0.019803973
0.79,0,0.8,0.53,0.024806682
0.79,0,0.8,0.54,0.03524544
0.79,0,0.8,0.55,0.035389323
0.79,0,0.81,0.46,0.046232797
0.79,0,0.81,0.47,0.037820373
0.79,0,0.81,0.48,0.030701838
0.79,0,0.81,0.49,0.023303911
0.79,0,0.81,0.5,0.014605016
0.79,0,0.81,0.51,0.019066216
0.79,0,0.81,0.52,0.024451276
0.79,0,0.81,0.53,0.03313961
0.79,0,0.81,0.54,0.045440793
0.79,0,0.81,0.55,0.04891883
0.79,0,0.82,0.47,0.045261852
0.79,0,0.82,0.48,0.034676492
0.79,0,0.82,0.49,0.036221474
0.79,0,0.82,0.5,0.03962868
0.79,0,0.82,0.51,0.025658954
0.79,0,0.82,0.52,0.029969154
0.79,0,0.82,0.53,0.03567409
0.79,0,0.82,0.54,0.044398665
0.79,0,0.82,0.55,0.047848325
0.79,0,0.83,0.48,0.042312186
0.79,0,0.83,0.49,0.047540072
0.79,0,0.83,0.5,0.036661424
0.79,0,0.83,0.51,0.038548317
0.79,0,0.83,0.52,0.043331537
0.79,0,0.83,0.53,0.047333755
0.79,0,0.84,0.5,0.049850043
0.79,0,0.84,0.51,0.049419496
0.79,0,0.84,0.52,0.046891898
0.79,0.01,0.73,0.51,0.044849295
0.79,0.01,0.73,0.52,0.043311387
0.79,0.01,0.73,0.53,0.043043915
0.79,0.01,0.73,0.54,0.04482806
0.79,0.01,0.73,0.55,0.0479702
0.79,0.01,0.74,0.49,0.043068703
0.79,0.01,0.74,0.5,0.038690805
0.79,0.01,0.74,0.51,0.03990776
0.79,0.01,0.74,0.52,0.036319222
0.79,0.01,0.74,0.53,0.036511295
0.79,0.01,0.74,0.54,0.03786665
0.79,0.01,0.74,0.55,0.044714417
0.79,0.01,0.74,0.56,0.0499667
0.79,0.01,0.75,0.47,0.046061747
0.79,0.01,0.75,0.48,0.04027031
0.79,0.01,0.75,0.49,0.038179718
0.79,0.01,0.75,0.5,0.033132773
0.79,0.01,0.75,0.51,0.031094301
0.79,0.01,0.75,0.52,0.029741973
0.79,0.01,0.75,0.53,0.033136852
0.79,0.01,0.75,0.54,0.032870337
0.79,0.01,0.75,0.55,0.041015808
0.79,0.01,0.75,0.56,0.045527406
0.79,0.01,0.76,0.47,0.04789398
0.79,0.01,0.76,0.48,0.035040002
0.79,0.01,0.76,0.49,0.03514964
0.79,0.01,0.76,0.5,0.02415317
0.79,0.01,0.76,0.51,0.022610787
0.79,0.01,0.76,0.52,0.024062885
0.79,0.01,0.76,0.53,0.022902645
0.79,0.01,0.76,0.54,0.025937403
0.79,0.01,0.76,0.55,0.039942127
0.79,0.01,0.76,0.56,0.045422513
0.79,0.01,0.76,0.57,0.049109273
0.79,0.01,0.77,0.47,0.039400134
0.79,0.01,0.77,0.48,0.037034415
0.79,0.01,0.77,0.49,0.030663244
0.79,0.01,0.77,0.5,0.020158146
0.79,0.01,0.77,0.51,0.016274482
0.79,0.01,0.77,0.52,0.019239752
0.79,0.01,0.77,0.53,0.01990344
0.79,0.01,0.77,0.54,0.029046746
0.79,0.01,0.77,0.55,0.031293113
0.79,0.01,0.77,0.56,0.042329557
0.79,0.01,0.78,0.46,0.04801202
0.79,0.01,0.78,0.47,0.034955535
0.79,0.01,0.78,0.48,0.031823747
0.79,0.01,0.78,0.49,0.015452394
0.79,0.01,0.78,0.5,0.014038214
0.79,0.01,0.78,0.51,0.011358301
0.79,0.01,0.78,0.52,0.014606201
0.79,0.01,0.78,0.53,0.021865336
0.79,0.01,0.78,0.54,0.025800537
0.79,0.01,0.78,0.55,0.03433183
0.79,0.01,0.78,0.56,0.043815967
0.79,0.01,0.79,0.46,0.043145414
0.79,0.01,0.79,0.47,0.0401013
0.79,0.01,0.79,0.48,0.029672286
0.79,0.01,0.79,0.49,0.015271127
0.79,0.01,0.79,0.5,0.011034925
0.79,0.01,0.79,0.51,0.009012146
0.79,0.01,0.79,0.52,0.013640272
0.79,0.01,0.79,0.53,0.027281137
0.79,0.01,0.79,0.54,0.031242665
0.79,0.01,0.79,0.55,0.040258475
0.79,0.01,0.8,0.46,0.047861543
0.79,0.01,0.8,0.47,0.033875756
0.79,0.01,0.8,0.48,0.03076904
0.79,0.01,0.8,0.49,0.017265093
0.79,0.01,0.8,0.5,0.020566933
0.79,0.01,0.8,0.51,0.011987363
0.79,0.01,0.8,0.52,0.020278856
0.79,0.01,0.8,0.53,0.025085354
0.79,0.01,0.8,0.54,0.034544427
0.79,0.01,0.8,0.55,0.037336987
0.79,0.01,0.8,0.56,0.04877471
0.79,0.01,0.81,0.46,0.045943063
0.79,0.01,0.81,0.47,0.045019265
0.79,0.01,0.81,0.48,0.033252884
0.79,0.01,0.81,0.49,0.027328746
0.79,0.01,0.81,0.5,0.024573442
0.79,0.01,0.81,0.51,0.021708416
0.79,0.01,0.81,0.52,0.030789101
0.79,0.01,0.81,0.53,0.031275485
0.79,0.01,0.81,0.54,0.03712609
0.79,0.01,0.81,0.55,0.047369946
0.79,0.01,0.82,0.47,0.042550102
0.79,0.01,0.82,0.48,0.03903448
0.79,0.01,0.82,0.49,0.031241097
0.79,0.01,0.82,0.5,0.04176834
0.79,0.01,0.82,0.51,0.03798506
0.79,0.01,0.82,0.52,0.03748586
